date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:06	3736/3736	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/easypie-chart/easypiechart.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/easypie-chart/easypiechart.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:07	3918/3918	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/easypie-chart/jquery.easypiechart.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/easypie-chart/jquery.easypiechart.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:07	1417/1417	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/easypie-chart/example.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/easypie-chart/example.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:13	35309/35309	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/morris/morris.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/morris/morris.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:17	23073/23073	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/c3-chart.html	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/c3-chart.html	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:17	91555/91555	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/morris/raphael.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/morris/raphael.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:19	151125/151125	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/c3-chart/d3.v3.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/c3-chart/d3.v3.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:20	296622/296622	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/c3-chart/c3.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/c3-chart/c3.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:20	3242/3242	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/sparkline-chart/chart-sparkline.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/sparkline-chart/chart-sparkline.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:21	10423/10423	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/sweet-alert/sweet-alert.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/sweet-alert/sweet-alert.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:21	43247/43247	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/sparkline-chart/jquery.sparkline.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/sparkline-chart/jquery.sparkline.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:21	2952/2952	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/sweet-alert/sweet-alert.init.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/sweet-alert/sweet-alert.init.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:23	1814/1814	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/js/jquery.chat.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/js/jquery.chat.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:23	1992/1992	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/js/jquery.dashboard.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/js/jquery.dashboard.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:23	5422/5422	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/js/jquery.app.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/js/jquery.app.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:24	5086/5086	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/js/jquery.todo.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/js/jquery.todo.js	(from http://coderthemes.com/velonic_3.0/admin_2/index.html)
13:16:29	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-4e9f%22	http://coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.eot	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.eot	(from http://coderthemes.com/velonic_3.0/admin_2/css/bootstrap.min.css)
13:16:29	20127/20127	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-4e9f%22	http://coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.eot?	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regulard41d.eot	(from http://coderthemes.com/velonic_3.0/admin_2/css/bootstrap.min.css)
13:16:39	23424/23424	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-5b80%22	http://coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.woff	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.woff	(from http://coderthemes.com/velonic_3.0/admin_2/css/bootstrap.min.css)
13:16:40	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-466c%22	http://coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.woff2	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.woff2	(from http://coderthemes.com/velonic_3.0/admin_2/css/bootstrap.min.css)
13:16:48	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-b15c%22	http://coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.ttf	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/fonts/glyphicons-halflings-regular.ttf	(from http://coderthemes.com/velonic_3.0/admin_2/css/bootstrap.min.css)
13:16:57	60767/60767	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-ed5f%22	http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/css/font-awesome.css)
13:17:01	60767/60767	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-ed5f%22	http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfonte0a5.eot	(from http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/css/font-awesome.css)
13:17:04	56780/56780	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-ddcc%22	http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfonte0a5.woff2	(from http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/css/font-awesome.css)
13:17:18	71508/71508	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-11754%22	http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfonte0a5.woff	(from http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/css/font-awesome.css)
13:17:32	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfonte0a5.svg	(from http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/css/font-awesome.css)
13:17:39	122092/122092	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-1dcec%22	http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/fonts/fontawesome-webfonte0a5.ttf	(from http://coderthemes.com/velonic_3.0/admin_2/assets/font-awesome/css/font-awesome.css)
13:17:39	101984/101984	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-18e60%22	http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ionicons.eot?v=1.5.2	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ioniconsbab9.eot	(from http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/css/ionicons.min.css)
13:17:58	57276/57276	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-dfbc%22	http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ionicons.woff?v=1.5.2	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ioniconsbab9.woff	(from http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/css/ionicons.min.css)
13:18:19	286345/286345	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ionicons.svg?v=1.5.2	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ioniconsbab9.svg	(from http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/css/ionicons.min.css)
13:18:20	105959/105959	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-19de7%22	http://coderthemes.com/velonic_3.0/admin_2/img/album/img-1.jpg	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/img/album/img-1.jpg	(from http://coderthemes.com/velonic_3.0/admin_2/css/style.css)
13:18:36	164548/164548	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-282c4%22	http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ionicons.ttf?v=1.5.2	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ionicon/fonts/ioniconsbab9.ttf	(from http://coderthemes.com/velonic_3.0/admin_2/assets/ionicon/css/ionicons.min.css)
13:18:37	18107/18107	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/modal-effect/css/component.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/modal-effect/css/component.css	(from http://coderthemes.com/velonic_3.0/admin_2/modals.html)
13:18:38	1835/1835	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/modal-effect/js/classie.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/modal-effect/js/classie.js	(from http://coderthemes.com/velonic_3.0/admin_2/modals.html)
13:18:38	1361/1361	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/modal-effect/js/modalEffects.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/modal-effect/js/modalEffects.js	(from http://coderthemes.com/velonic_3.0/admin_2/modals.html)
13:18:39	1118/1118	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/notifications/notification.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/notifications/notification.css	(from http://coderthemes.com/velonic_3.0/admin_2/notification.html)
13:18:40	1483/1483	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/notifications/notify-metro.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/notifications/notify-metro.js	(from http://coderthemes.com/velonic_3.0/admin_2/notification.html)
13:18:41	3746/3746	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/notifications/notifications.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/notifications/notifications.js	(from http://coderthemes.com/velonic_3.0/admin_2/notification.html)
13:18:42	1390/1390	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/owl-carousel/owl.carousel.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/owl-carousel/owl.carousel.css	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:18:42	3248/3248	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-cb0%22	http://coderthemes.com/velonic_3.0/admin_2/img/avatar-8.jpg	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/img/avatar-8.jpg	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:18:43	13510/13510	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/notifications/notify.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/notifications/notify.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/notification.html)
13:18:49	4713/4713	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-1269%22	http://coderthemes.com/velonic_3.0/admin_2/img/avatar-6.jpg	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/img/avatar-6.jpg	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:18:53	5064/5064	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-13c8%22	http://coderthemes.com/velonic_3.0/admin_2/img/avatar-5.jpg	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/img/avatar-5.jpg	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:19:12	4049/4049	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-fd1%22	http://coderthemes.com/velonic_3.0/admin_2/img/avatar-9.jpg	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/img/avatar-9.jpg	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:19:29	8097/8097	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/js/skycons.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/js/skycons.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:19:33	24755/24755	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/jquery-knob/jquery.knob.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/jquery-knob/jquery.knob.js	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:19:34	4218/4218	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/nestable/jquery.nestable.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/nestable/jquery.nestable.css	(from http://coderthemes.com/velonic_3.0/admin_2/nestable-list.html)
13:19:35	17965/17965	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/nestable/jquery.nestable.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/nestable/jquery.nestable.js	(from http://coderthemes.com/velonic_3.0/admin_2/nestable-list.html)
13:19:36	1704/1704	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/nestable/nestable.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/nestable/nestable.js	(from http://coderthemes.com/velonic_3.0/admin_2/nestable-list.html)
13:19:36	52796/52796	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/owl-carousel/owl.carousel.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/owl-carousel/owl.carousel.js	(from http://coderthemes.com/velonic_3.0/admin_2/widgets.html)
13:19:44	34737/34737	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/fullcalendar/moment.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/fullcalendar/moment.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/calendar.html)
13:19:47	6387/6387	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/fullcalendar/calendar-init.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/fullcalendar/calendar-init.js	(from http://coderthemes.com/velonic_3.0/admin_2/calendar.html)
13:19:48	22515/22515	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/fullcalendar/fullcalendar.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/fullcalendar/fullcalendar.css	(from http://coderthemes.com/velonic_3.0/admin_2/calendar.html)
13:19:48	3355/3355	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ion.rangeSlider.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ion.rangeSlider.css	(from http://coderthemes.com/velonic_3.0/admin_2/ui-sliders.html)
13:19:49	2201/2201	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ion.rangeSlider.skinFlat.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ion.rangeSlider.skinFlat.css	(from http://coderthemes.com/velonic_3.0/admin_2/ui-sliders.html)
13:19:50	228147/228147	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/js/jquery-ui-1.10.1.custom.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/js/jquery-ui-1.10.1.custom.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/calendar.html)
13:19:51	35037/35037	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ion.rangeSlider.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ion.rangeSlider.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/ui-sliders.html)
13:19:52	1337/1337	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ui-sliders.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/ion-rangeslider/ui-sliders.js	(from http://coderthemes.com/velonic_3.0/admin_2/ui-sliders.html)
13:19:53	3562/3562	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/jquery.validate/form-validation-init.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/jquery.validate/form-validation-init.js	(from http://coderthemes.com/velonic_3.0/admin_2/form-validation.html)
13:19:54	21584/21584	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/jquery.validate/jquery.validate.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/jquery.validate/jquery.validate.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/form-validation.html)
13:19:54	1132/1132	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/tagsinput/jquery.tagsinput.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/tagsinput/jquery.tagsinput.css	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:19:55	5298/5298	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/toggles/toggles.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/toggles/toggles.css	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:19:57	2410/2410	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/timepicker/bootstrap-timepicker.min.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/timepicker/bootstrap-timepicker.min.css	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:19:57	15616/15616	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/timepicker/bootstrap-datepicker.min.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/timepicker/bootstrap-datepicker.min.css	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:19:58	2310/2310	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/colorpicker/colorpicker.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/colorpicker/colorpicker.css	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:19:58	2252/2252	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/jquery-multi-select/multi-select.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/jquery-multi-select/multi-select.css	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:20:01	16314/16314	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/select2/select2.css	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/select2/select2.css	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:20:01	6400/6400	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/tagsinput/jquery.tagsinput.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/tagsinput/jquery.tagsinput.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
13:20:02	2733/2733	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin_2/assets/toggles/toggles.min.js	C:/Users/RIGALLITOH/Downloads/coder/coderthemes.com/velonic_3.0/admin_2/assets/toggles/toggles.min.js	(from http://coderthemes.com/velonic_3.0/admin_2/form-advanced.html)
